,is_action,is_indie,is_casual,is_strat,is_rpg,is_adv,is_f2p,is_sim,is_ra,is_sports,is_mmo,rnum,rval
14566,0,1,1,0,0,1,0,0,0,0,0,1.0,1
14567,0,0,0,0,1,0,0,0,0,0,0,0.8529411764705882,1
14568,0,1,0,0,0,1,0,1,0,0,0,0.7769110764430577,1
14569,0,0,0,0,0,0,0,0,1,0,0,0.6666666666666666,1
14570,1,1,0,0,0,0,0,0,0,0,0,0.6099476439790575,1
14571,1,0,0,0,0,0,0,0,0,0,0,0.5516946738820849,1
14572,0,1,1,0,0,0,0,0,0,0,0,0.75,1
14573,0,1,1,0,0,0,1,1,0,0,0,0.5925925925925926,1
14574,0,1,1,0,0,0,0,0,0,0,0,0.5,0
14575,1,1,0,0,0,1,0,0,0,0,0,0.780388151174668,1
14576,0,1,0,0,0,1,0,0,1,0,0,0.8666666666666667,1
14577,1,1,0,0,0,0,0,0,0,0,0,1.0,1
14578,1,1,0,0,0,0,0,0,0,0,0,0.5277777777777778,1
14579,1,1,0,1,0,0,0,0,0,0,0,0.8325979040264755,1
14580,0,1,0,0,1,1,0,0,0,0,0,0.6666666666666666,1
14581,0,1,0,0,1,1,0,0,0,0,0,0.9375,1
14582,0,0,0,1,0,0,0,0,0,0,0,0.8666666666666667,1
14583,1,0,0,0,0,1,0,0,0,0,0,0.45555555555555555,0
14584,1,1,0,1,0,0,0,0,0,0,0,1.0,1
14585,1,0,0,0,1,1,0,0,0,0,0,0.6190476190476191,1
14586,1,1,0,0,1,1,0,0,0,0,0,0.6243093922651933,1
14587,1,1,0,0,0,1,0,0,0,0,0,0.14285714285714285,0
14588,0,0,0,0,0,0,0,1,0,0,0,0.7777777777777778,1
14589,1,1,0,0,0,0,1,0,0,0,0,0.5688073394495413,1
14590,1,1,0,0,1,1,0,0,0,0,0,0.5357142857142857,1
14591,0,1,0,0,0,1,0,0,0,0,0,0.6206896551724138,1
14592,1,0,0,1,0,0,0,0,0,0,0,0.3333333333333333,0
14593,0,1,1,0,1,1,0,1,0,0,0,0.95,1
14594,0,1,1,0,0,1,0,0,0,0,0,0.6842105263157895,1
14595,0,0,0,1,0,0,0,0,0,0,0,0.8064516129032258,1
14596,1,1,0,0,0,1,0,1,0,0,0,0.37681159420289856,0
14597,0,1,1,0,0,0,0,0,0,0,0,0.9682539682539683,1
14598,1,1,0,0,0,1,0,0,0,0,0,0.5893719806763285,1
14599,1,1,0,0,0,1,0,0,0,0,0,0.6666666666666666,1
14600,1,1,1,0,0,0,0,0,0,0,0,1.0,1
14601,1,1,0,0,0,0,0,1,0,0,0,0.7142857142857143,1
14602,1,0,0,0,0,0,0,0,1,0,0,0.6470588235294118,1
14603,1,1,0,0,1,0,0,0,0,0,0,0.6031746031746031,1
14604,0,1,1,0,0,0,0,1,0,0,0,0.42857142857142855,0
14605,0,1,0,1,0,1,0,0,0,0,0,0.7666098807495741,1
14606,0,1,0,0,0,1,0,0,0,0,0,0.76,1
14607,1,1,0,0,1,1,0,0,0,0,0,0.7210526315789474,1
14608,0,0,0,0,0,0,0,1,1,1,1,0.8907071887784921,1
14609,1,1,0,1,1,1,0,0,0,0,0,0.5,0
14610,1,0,1,0,0,0,0,0,0,1,0,0.8561643835616438,1
14611,0,1,0,0,0,1,0,0,0,0,0,0.8720756595321055,1
14612,1,1,0,0,0,1,0,0,0,0,0,0.7894736842105263,1
14613,0,1,1,0,0,1,0,0,0,0,0,0.7931034482758621,1
14614,1,0,0,0,0,0,0,1,0,0,0,0.75,1
14615,0,0,1,0,0,1,0,0,0,0,0,0.6666666666666666,1
14616,1,0,0,0,0,0,0,0,0,0,0,0.7547169811320755,1
14617,1,1,0,0,0,0,0,0,0,0,0,0.75,1
14618,0,1,1,0,0,1,0,0,0,0,0,0.7117117117117117,1
14619,1,0,0,0,1,0,0,0,0,0,0,0.8666413373860182,1
14620,0,1,1,0,0,1,0,0,0,0,0,1.0,1
14621,0,1,0,0,1,1,0,0,0,0,0,0.5,0
14622,0,1,0,0,0,1,0,0,0,0,0,1.0,1
14623,0,1,1,0,0,0,0,0,0,0,0,0.6564885496183206,1
14624,1,1,0,0,0,1,0,0,0,0,0,0.6842105263157895,1
14625,1,1,0,0,0,0,0,0,0,1,0,1.0,1
14626,0,0,1,0,0,1,0,1,0,0,0,0.987987987987988,1
14627,1,1,0,0,0,0,0,0,0,0,0,1.0,1
14628,0,0,1,0,0,0,0,0,0,0,0,0.7142857142857143,1
14629,0,0,1,0,0,0,0,0,0,0,0,0.6666666666666666,1
14630,0,0,1,0,0,0,0,0,0,0,0,0.6363636363636364,1
14631,0,1,0,0,0,1,1,0,0,0,1,0.6074548631333722,1
14632,0,0,1,0,0,0,0,0,0,0,0,0.6875,1
14633,1,1,0,0,0,1,0,0,0,0,0,0.8181818181818182,1
14634,1,1,0,0,1,0,0,0,0,0,0,0.8872017353579176,1
14635,1,1,1,0,0,1,0,0,0,0,0,0.8214285714285714,1
14636,0,1,1,0,0,1,0,0,0,0,0,0.6666666666666666,1
14637,0,1,1,1,0,0,0,0,0,0,0,1.0,1
14638,0,1,0,1,0,1,0,0,0,0,0,0.43333333333333335,0
14639,0,1,0,0,0,1,0,0,0,0,0,0.6363636363636364,1
14640,0,0,0,1,1,0,0,0,0,0,0,0.6875,1
14641,1,1,0,0,0,1,0,0,0,0,0,0.6296296296296297,1
14642,0,0,0,0,1,0,0,0,0,0,0,0.7857142857142857,1
14643,0,1,0,1,1,0,0,0,0,0,0,0.9148936170212766,1
14644,0,1,1,0,0,1,0,0,0,0,0,0.7073170731707317,1
14645,1,0,0,0,0,0,0,0,0,0,0,0.5,0
14646,1,1,1,0,0,0,0,0,0,0,0,0.9154929577464789,1
14647,0,0,0,0,0,0,0,1,0,1,0,0.75,1
14648,0,1,0,0,0,0,0,0,0,0,0,0.4722222222222222,0
14649,1,1,0,0,0,0,0,0,0,0,0,0.9412675474814203,1
14650,1,1,0,0,0,1,0,0,0,0,0,0.5,0
14651,0,1,0,0,0,1,0,0,0,0,0,0.7014925373134329,1
14652,0,0,0,1,1,0,1,0,0,0,0,0.5306122448979592,1
14653,0,0,0,0,1,0,0,0,0,0,0,0.776255707762557,1
14654,1,1,0,0,0,0,1,0,0,0,0,0.65,1
14655,0,0,1,0,0,0,0,1,0,0,0,0.5714285714285714,1
14656,1,0,0,1,0,0,0,1,0,0,0,0.9,1
14657,1,1,0,0,0,0,0,0,0,1,0,0.6131386861313869,1
14658,0,1,1,0,0,1,0,0,0,0,0,0.6153846153846154,1
14659,0,1,0,0,0,1,0,0,0,0,0,0.7142857142857143,1
14660,0,1,0,0,0,0,0,1,0,0,0,0.8333333333333334,1
14661,1,1,1,0,0,0,0,0,0,0,0,1.0,1
14662,0,0,1,0,0,1,1,1,0,0,0,0.8181818181818182,1
14663,1,1,0,0,0,0,0,0,0,0,0,0.875,1
14664,1,1,0,0,0,1,0,0,0,0,0,0.8390804597701149,1
14665,1,0,0,0,0,0,0,1,0,0,0,0.8378378378378378,1
14666,1,1,0,0,0,0,0,0,1,0,0,0.35714285714285715,0
14667,0,0,1,0,0,1,0,0,0,0,0,0.7049180327868853,1
14668,0,1,0,0,0,1,0,1,0,0,0,0.5,0
14669,1,0,0,1,0,1,0,0,0,0,0,0.7361272451076758,1
14670,1,0,0,0,0,1,0,0,0,0,0,0.6735395189003437,1
14671,1,1,1,0,0,0,0,0,0,0,0,0.8888888888888888,1
14672,0,1,1,1,0,0,0,0,0,0,0,0.5,0
14673,1,1,0,0,0,0,0,0,0,0,0,0.6708860759493671,1
14674,1,1,0,0,1,1,0,0,0,0,0,0.6,1
14675,0,0,0,0,1,0,0,0,0,0,0,0.7731426969442108,1
14676,1,0,0,0,1,0,0,0,0,0,0,0.6437414030261348,1
14677,0,1,0,0,1,1,1,0,0,0,0,0.9413909141895681,1
14678,0,1,0,0,0,0,0,0,0,0,0,0.6137931034482759,1
14679,0,0,1,0,0,0,0,0,0,0,0,0.8333333333333334,1
14680,0,1,1,1,0,0,0,1,0,0,0,0.0,0
14681,0,1,1,1,0,0,0,1,0,0,0,0.5,0
14682,0,1,1,1,0,0,0,1,0,0,0,1.0,1
14683,0,0,0,0,0,0,0,1,0,0,0,0.9130434782608695,1
14684,0,1,1,0,0,0,0,1,0,1,0,0.905829596412556,1
14685,0,0,0,1,0,0,0,0,0,0,1,0.6666666666666666,1
14686,0,1,0,1,1,1,0,0,0,0,0,0.8,1
14687,1,1,0,1,0,0,0,1,0,0,0,0.610909090909091,1
14688,0,0,1,0,0,0,1,1,0,0,0,0.8782961460446247,1
14689,0,0,0,0,1,0,0,0,0,0,0,0.7289002557544757,1
14690,0,1,0,1,0,0,0,1,0,0,0,0.8773584905660378,1
14691,0,0,1,0,0,1,0,0,0,0,0,0.0,0
14692,0,0,1,0,0,1,0,0,0,0,0,0.5,0
14693,1,1,0,0,0,0,0,0,0,0,0,1.0,1
14694,0,0,0,0,1,0,0,0,0,0,0,0.7890995260663507,1
14695,0,1,1,1,0,1,0,0,0,0,0,0.6901408450704225,1
14696,1,1,0,0,0,1,0,0,0,0,0,0.46153846153846156,0
14697,0,1,1,1,1,1,0,0,0,0,0,0.7058823529411765,1
14698,1,1,0,0,0,0,0,0,0,0,0,1.0,1
14699,1,1,0,0,1,1,0,0,0,0,0,0.6666666666666666,1
14700,0,0,0,1,0,0,0,0,0,0,0,1.0,1
14701,0,0,1,0,0,0,1,0,0,0,1,0.4857142857142857,0
14702,0,0,0,0,0,1,0,0,0,0,0,0.9,1
14703,1,0,0,0,1,1,0,0,0,0,0,0.870441829056531,1
14704,0,0,0,0,0,1,0,1,0,0,0,0.8976377952755905,1
14705,0,0,0,0,0,1,0,0,0,0,0,0.9022617124394184,1
14706,0,0,1,0,0,0,0,0,0,0,0,0.6428571428571429,1
14707,1,1,0,0,0,0,0,0,1,1,0,0.8048780487804879,1
14708,0,1,1,1,0,0,0,0,0,0,0,0.7254901960784313,1
14709,0,1,0,0,0,1,0,0,0,0,0,0.75,1
14710,1,1,1,0,0,1,0,1,0,0,0,0.9743589743589743,1
14711,1,1,1,1,0,1,0,1,0,0,0,0.7777777777777778,1
14712,0,1,0,1,1,0,0,1,0,1,0,0.6567164179104478,1
14713,0,1,0,0,0,0,0,0,0,0,0,0.75,1
14714,1,1,1,0,0,0,0,0,0,0,0,0.8260869565217391,1
14715,1,1,1,1,1,1,0,0,0,0,0,0.7543859649122807,1
14716,1,1,0,0,1,1,0,0,0,0,0,0.8295454545454546,1
14717,0,0,0,0,0,1,0,0,0,0,0,0.9891304347826086,1
14718,0,1,0,0,0,0,0,0,0,0,0,0.8888888888888888,1
14719,1,1,0,0,0,0,0,0,0,0,0,0.7894736842105263,1
14720,0,0,0,0,0,1,0,0,0,0,0,0.7777777777777778,1
14721,0,1,0,0,0,0,0,0,0,0,0,0.92,1
14722,1,1,1,0,0,0,0,0,0,0,0,0.9558047493403694,1
14723,1,1,1,0,0,0,0,0,0,0,0,0.9662831147979662,1
14724,0,1,1,1,0,0,0,1,0,0,0,0.5652173913043478,1
14725,0,1,1,0,0,0,0,0,0,0,0,0.3333333333333333,0
14726,0,0,0,0,0,0,0,1,0,0,0,0.6666666666666666,1
14727,1,1,0,0,0,1,0,0,0,0,0,0.5188916876574308,1
14728,0,1,0,0,0,1,0,0,0,0,0,0.9230769230769231,1
14729,1,1,0,0,0,1,0,0,0,0,0,1.0,1
14730,0,1,0,0,1,1,1,0,0,0,0,0.5162287480680062,1
14731,0,1,1,0,1,1,0,0,0,0,0,0.7901234567901234,1
14732,1,1,1,0,0,1,0,0,0,0,0,1.0,1
14733,1,1,1,0,0,0,0,0,0,0,0,1.0,1
14734,1,0,0,0,0,1,0,0,0,0,0,0.90625,1
14735,1,1,1,0,0,0,0,0,0,0,0,0.36585365853658536,0
14736,1,1,0,0,0,0,0,0,0,0,0,0.8947368421052632,1
14737,1,1,0,0,0,0,0,0,0,0,0,0.9577464788732394,1
14738,1,1,0,0,1,1,0,0,0,0,0,0.6829268292682927,1
14739,1,0,0,0,0,0,0,0,0,0,0,0.8270042194092827,1
14740,1,1,0,0,0,0,0,0,0,0,0,0.0,0
14741,0,1,0,0,0,1,0,0,0,0,0,0.8181818181818182,1
14742,1,0,0,0,0,0,0,0,0,0,0,0.8620689655172413,1
14743,1,1,0,0,0,0,0,1,0,0,0,0.773109243697479,1
14744,0,0,0,0,1,0,0,0,0,0,0,0.7142184002827188,1
14745,0,1,0,1,0,0,0,0,0,0,0,0.7058823529411765,1
14746,1,1,0,0,0,0,0,0,0,0,0,0.9117647058823529,1
14747,1,1,0,0,0,0,0,0,0,0,0,0.9130434782608695,1
14748,1,1,1,0,0,0,0,0,0,0,0,0.7619047619047619,1
14749,0,0,0,0,0,1,0,0,0,0,0,0.8813559322033898,1
14750,0,0,1,0,0,0,0,0,0,0,0,1.0,1
14751,0,0,0,0,0,0,0,0,1,0,0,0.5435356200527705,1
14752,1,1,1,1,0,0,0,1,0,0,0,0.6666666666666666,1
14753,1,0,0,0,0,0,0,1,1,1,0,0.735981308411215,1
14754,1,1,1,1,0,0,0,0,0,0,0,0.8846153846153846,1
14755,0,1,1,1,0,0,0,0,0,0,0,0.3333333333333333,0
14756,1,1,1,0,0,0,0,0,1,0,0,0.4772727272727273,0
14757,0,1,0,0,1,0,0,0,0,0,0,0.6818181818181818,1
14758,1,1,1,0,0,0,0,0,0,1,0,0.8842315369261478,1
14759,1,1,0,0,0,1,0,0,0,0,0,0.8688524590163934,1
14760,0,1,0,1,0,0,0,1,0,0,0,0.8133397312859885,1
14761,1,0,1,0,0,1,0,0,0,0,0,0.6923076923076923,1
14762,0,0,1,0,0,0,0,1,0,0,0,0.43478260869565216,0
14763,0,1,1,0,0,0,0,1,0,0,0,0.9481481481481482,1
14764,1,1,1,0,0,1,0,1,0,1,0,0.8333333333333334,1
14765,0,1,1,0,0,0,0,0,0,1,0,1.0,1
14766,0,1,1,0,0,0,1,1,0,0,0,0.6036269430051814,1
14767,0,0,1,0,0,0,0,0,0,0,0,0.6041666666666666,1
14768,0,1,1,1,0,0,0,0,0,0,0,0.9306666666666666,1
14769,0,1,0,0,0,0,0,0,0,0,0,0.0,0
14770,1,0,0,0,0,0,0,0,0,0,0,0.7631578947368421,1
14771,1,1,0,0,0,0,0,0,0,0,0,1.0,1
14772,0,1,1,0,0,0,0,0,0,0,0,0.9611650485436893,1
14773,0,1,1,0,0,0,0,0,0,0,0,0.9545454545454546,1
14774,0,0,0,0,0,0,0,1,0,0,0,0.5,0
14775,1,0,1,1,0,1,0,0,0,0,0,0.0,0
14776,1,1,1,0,0,1,0,1,0,0,0,0.4166666666666667,0
14777,0,1,0,0,0,0,0,1,1,0,0,0.9615384615384616,1
14778,0,1,0,0,0,0,0,1,0,0,0,0.9397590361445783,1
14779,1,1,0,0,0,1,0,0,0,0,0,0.75,1
14780,0,0,1,0,0,1,0,1,0,0,0,1.0,1
14781,0,1,0,0,0,1,0,0,0,0,0,0.7741935483870968,1
14782,1,1,0,0,0,0,0,0,0,0,0,0.9285714285714286,1
14783,0,1,0,0,0,0,1,0,0,0,0,0.9514627659574468,1
14784,0,0,0,0,0,0,0,0,0,1,0,0.6,1
14785,1,1,1,1,0,0,0,0,0,0,0,0.2621951219512195,0
14786,1,0,0,0,0,0,0,0,0,0,0,0.8,1
14787,1,0,0,0,0,0,0,0,0,0,0,0.7954545454545454,1
14788,0,1,1,0,0,0,0,1,0,0,0,0.7619047619047619,1
14789,0,1,1,0,1,1,0,1,0,0,0,0.8508771929824561,1
14790,0,1,0,0,0,1,0,1,0,0,0,0.656934306569343,1
14791,1,1,0,0,0,0,0,0,0,0,0,0.9122807017543859,1
14792,0,1,0,0,0,1,0,0,0,0,0,0.9216867469879518,1
14793,1,1,0,0,0,1,0,0,0,0,0,0.9363636363636364,1
14794,0,1,0,1,1,0,0,0,0,0,0,0.8936170212765957,1
14795,0,0,0,0,0,0,0,1,0,0,0,0.36363636363636365,0
14796,0,1,0,1,0,0,0,0,0,0,0,0.8181818181818182,1
14797,1,1,0,0,0,1,0,0,0,0,0,0.6428571428571429,1
14798,0,1,0,1,1,0,1,0,0,0,0,0.6875,1
14799,0,1,1,0,0,0,0,0,1,1,0,0.7037037037037037,1
14800,0,1,1,0,0,0,0,0,0,0,0,0.8375,1
14801,0,1,1,0,0,1,0,0,0,0,0,0.72,1
14802,1,1,0,0,0,1,0,1,0,0,1,0.7121212121212122,1
14803,1,0,0,0,0,1,0,0,0,0,0,0.5384615384615384,1
14804,0,1,0,0,0,0,0,0,0,0,0,0.6363636363636364,1
14805,1,1,0,0,0,1,0,0,0,0,0,0.6382978723404256,1
14806,0,1,1,0,0,1,0,0,0,0,0,0.8279569892473119,1
14807,1,0,0,0,0,1,0,0,0,0,0,0.5764854614412137,1
14808,1,1,0,0,0,1,0,0,0,0,0,0.5,0
14809,1,1,0,0,0,0,0,0,0,0,0,0.9230769230769231,1
14810,1,1,0,0,0,1,0,0,0,0,0,0.5652173913043478,1
14811,0,0,0,1,0,0,0,0,0,0,0,0.8589743589743589,1
14812,0,1,1,0,0,0,0,1,0,0,0,1.0,1
14813,1,1,0,0,0,0,0,0,0,0,0,0.8,1
14814,1,1,0,0,1,1,0,0,0,0,0,0.71,1
14815,1,1,0,0,0,0,0,0,0,0,0,0.5625,1
14816,0,0,0,0,0,1,0,0,0,0,0,0.8370607028753994,1
14817,0,1,1,1,1,1,0,1,0,0,0,0.9019607843137255,1
14818,0,1,0,0,1,1,0,0,0,0,0,0.9683441558441559,1
14819,0,1,0,0,1,1,0,0,0,0,0,0.9143989431968296,1
14820,1,1,0,0,0,0,0,0,0,0,0,1.0,1
14821,1,1,1,0,0,0,0,1,0,1,0,0.6923076923076923,1
14822,1,0,0,0,0,0,0,0,0,0,0,0.5397350993377483,1
14823,0,1,0,0,0,0,0,1,0,0,0,0.8095238095238095,1
14824,1,0,0,0,0,0,0,1,0,0,0,0.7254901960784313,1
14825,0,0,1,0,0,1,0,1,0,0,0,0.5714285714285714,1
14826,0,0,0,0,0,0,0,1,0,0,0,0.9322033898305084,1
14827,1,1,0,0,0,1,0,0,0,1,0,1.0,1
14828,0,0,0,0,0,0,0,1,0,1,0,0.45,0
14829,1,1,0,0,0,1,0,0,0,0,0,0.4444444444444444,0
14830,0,0,0,1,0,0,0,0,0,0,0,0.8555421867950068,1
14831,0,1,1,0,0,0,0,0,0,0,0,0.9230769230769231,1
14832,0,1,0,0,0,0,0,0,0,0,0,0.42857142857142855,0
14833,1,1,0,0,0,0,0,0,0,0,0,1.0,1
14834,0,0,0,0,0,0,1,1,0,1,0,0.6716417910447762,1
14835,0,0,0,0,0,1,0,0,0,0,0,0.75,1
14836,0,1,0,0,0,1,0,0,0,0,0,0.7613636363636364,1
14837,1,0,0,0,0,1,0,0,0,0,0,0.4375,0
14838,0,0,0,0,0,0,0,1,0,0,0,0.6176470588235294,1
14839,0,1,1,0,0,0,0,0,0,0,0,0.4375,0
14840,1,1,0,0,1,0,0,0,0,0,0,0.8,1
14841,0,1,1,0,0,1,0,0,0,0,0,0.7272727272727273,1
14842,0,1,1,0,0,1,0,0,0,0,0,0.75,1
14843,0,1,1,0,0,1,0,0,0,0,0,0.16666666666666666,0
14844,0,1,1,0,0,1,0,0,0,0,0,0.8305084745762712,1
14845,1,1,1,1,0,0,0,1,0,0,1,0.68,1
14846,1,1,0,0,0,1,0,0,1,0,0,0.7142857142857143,1
14847,1,0,0,0,0,1,0,0,0,0,0,0.6086956521739131,1
14848,0,1,1,0,0,0,0,1,0,0,0,0.9473684210526315,1
14849,0,0,0,0,0,0,0,1,1,0,0,0.7733487069675506,1
14850,1,1,1,0,0,0,0,0,0,0,0,0.5454545454545454,1
14851,0,1,0,0,1,1,0,0,0,0,0,0.9034090909090909,1
14852,1,0,1,0,0,1,0,0,0,0,0,0.563953488372093,1
14853,0,0,0,0,1,0,0,0,0,0,0,0.8386167146974063,1
14854,0,1,1,0,1,1,0,1,0,1,0,1.0,1
14855,0,1,1,0,0,0,0,0,0,0,0,0.625,1
14856,1,1,0,1,0,0,0,0,0,0,0,0.6510067114093959,1
14857,0,1,0,0,0,0,0,0,0,0,0,0.9642857142857143,1
14858,1,0,0,1,0,0,1,0,0,0,1,0.27956989247311825,0
14859,1,0,0,0,1,1,0,0,0,0,0,0.5833333333333334,1
14860,1,1,0,0,1,0,0,0,0,0,0,0.8095238095238095,1
14861,1,0,0,0,0,0,0,0,0,0,0,0.3793103448275862,0
14862,0,0,1,0,0,0,0,0,0,0,0,0.7083333333333334,1
14863,0,1,0,0,0,1,0,0,0,0,0,0.7272727272727273,1
14864,1,1,0,0,0,0,0,0,0,0,0,0.38461538461538464,0
14865,1,1,0,0,0,1,0,0,0,0,0,0.2874493927125506,0
14866,0,0,0,1,0,0,0,1,0,1,0,0.5,0
14867,0,0,1,0,0,0,0,0,0,1,0,0.3333333333333333,0
14868,1,1,0,0,1,0,0,0,0,0,0,0.8318695106649937,1
14869,0,1,0,0,0,0,0,0,0,0,0,0.9629629629629629,1
14870,0,1,1,1,1,1,0,1,0,0,0,0.8244274809160306,1
14871,1,1,1,0,0,0,0,0,0,0,0,0.8421052631578947,1
14872,1,1,0,0,0,1,0,0,0,0,0,0.7272727272727273,1
14873,0,0,0,0,0,1,0,1,0,0,0,0.7307692307692307,1
14874,0,0,1,0,0,1,0,0,0,0,0,0.9,1
14875,0,1,0,0,0,0,0,1,0,0,0,0.25,0
14876,0,0,0,0,0,1,0,0,0,0,0,0.9090909090909091,1
14877,0,1,0,0,0,1,0,0,0,0,0,1.0,1
14878,0,1,1,0,0,0,0,0,0,1,0,0.9,1
14879,1,1,0,0,0,1,0,0,0,0,0,0.41379310344827586,0
14880,1,1,0,0,0,0,0,1,0,1,0,0.16666666666666666,0
14881,1,1,0,0,0,0,0,0,0,0,0,1.0,1
14882,0,1,1,1,0,0,0,0,0,0,0,0.8392857142857143,1
14883,0,1,0,1,0,0,0,1,0,0,0,0.8631284916201117,1
14884,0,0,1,0,0,0,0,0,0,0,0,0.9024390243902439,1
14885,0,1,0,1,0,0,0,0,0,0,0,0.9632601973199824,1
14886,0,1,0,0,1,1,0,0,0,0,0,0.7307692307692307,1
14887,0,0,1,1,0,1,0,1,0,0,0,0.8571428571428571,1
14888,0,0,0,1,1,0,1,0,0,0,1,0.5609756097560976,1
14889,0,0,1,0,0,0,0,0,0,0,0,0.2857142857142857,0
14890,1,0,0,0,0,0,0,0,1,0,1,0.5071734205889756,1
14891,0,1,0,0,0,1,0,0,0,0,0,0.525,1
14892,1,1,0,1,0,0,1,0,0,0,0,0.46153846153846156,0
14893,1,1,1,1,0,1,0,0,0,0,0,0.5882352941176471,1
14894,0,0,1,0,0,1,0,0,0,0,0,1.0,1
14895,0,0,1,0,0,1,0,0,0,0,0,1.0,1
14896,1,1,0,0,0,1,0,0,0,0,0,0.32432432432432434,0
14897,1,1,0,0,0,0,0,0,0,0,0,0.6764705882352942,1
14898,0,0,0,1,0,0,0,0,0,0,0,0.4444444444444444,0
14899,0,1,0,0,0,0,0,0,0,0,0,0.7307692307692307,1
14900,0,1,0,0,0,1,0,0,0,0,0,0.75,1
14901,1,0,0,0,0,0,0,0,0,1,0,0.7682926829268293,1
14902,1,1,0,1,0,0,0,0,0,0,1,0.8555555555555555,1
14903,1,1,0,0,0,0,0,0,0,0,0,0.4745762711864407,0
14904,1,0,0,0,0,0,0,0,0,0,0,0.7644991212653779,1
14905,0,0,0,0,0,0,0,1,0,0,0,0.9230769230769231,1
14906,0,0,1,0,0,1,0,0,0,0,0,0.5,0
14907,0,0,1,0,0,1,0,0,0,0,0,1.0,1
14908,0,0,1,0,0,1,0,0,0,0,0,1.0,1
14909,0,0,1,0,0,1,0,0,0,0,0,1.0,1
14910,0,1,0,0,0,1,0,0,0,0,0,1.0,1
14911,0,1,0,1,0,0,0,0,0,0,0,0.9540441176470589,1
14912,0,1,0,1,0,0,0,1,0,0,0,0.42105263157894735,0
14913,0,0,1,0,0,0,0,1,0,0,0,0.9411764705882353,1
14914,0,1,0,0,1,1,0,0,0,0,0,0.6,1
14915,0,1,0,0,0,0,0,0,1,0,0,0.9464285714285714,1
14916,0,1,0,0,1,1,0,1,0,0,0,0.7333333333333333,1
14917,1,1,0,0,0,1,0,0,0,0,1,0.5833333333333334,1
14918,0,1,0,0,0,1,0,0,0,0,0,0.9690721649484536,1
14919,0,1,1,0,0,0,0,0,0,0,0,0.7879464285714286,1
14920,1,1,0,0,0,0,0,1,0,0,0,1.0,1
14921,1,1,0,0,0,1,0,0,1,0,0,0.4444444444444444,0
14922,0,0,0,1,0,0,0,0,0,0,0,0.3125,0
14923,0,0,0,1,0,0,0,1,0,0,0,0.7075770671276289,1
14924,1,1,1,0,0,0,0,0,0,0,0,0.0,0
14925,0,1,1,0,0,1,1,0,0,0,0,0.9480977576215671,1
14926,0,0,0,1,0,0,1,0,0,0,0,0.5788235294117647,1
14927,1,1,0,0,0,1,0,0,0,0,0,0.6376811594202898,1
14928,0,1,0,0,1,1,0,0,0,0,0,0.7777777777777778,1
14929,0,1,0,0,1,1,0,0,0,0,0,0.3333333333333333,0
14930,1,1,0,0,0,1,0,0,0,0,0,0.7777777777777778,1
14931,1,0,0,0,0,0,0,0,0,0,0,0.7647058823529411,1
14932,0,0,0,0,0,1,0,0,0,0,0,0.9761904761904762,1
14933,0,0,0,0,0,0,1,0,0,0,0,0.46153846153846156,0
14934,1,0,0,0,0,0,0,0,0,0,0,0.4090909090909091,0
14935,0,1,1,0,1,1,0,0,0,0,0,0.875,1
14936,0,1,0,1,0,1,0,0,0,0,0,0.7755102040816326,1
14937,0,1,1,1,0,0,0,0,0,0,0,0.75,1
14938,0,1,0,0,0,1,0,1,0,0,0,0.7846685644570964,1
14939,1,0,0,1,0,0,0,0,1,0,0,0.7142857142857143,1
14940,1,1,0,0,0,0,0,0,0,0,0,1.0,1
14941,0,1,0,0,0,0,0,1,0,0,0,0.8775510204081632,1
14942,1,1,0,0,0,0,0,0,0,0,0,0.6666666666666666,1
14943,1,0,0,0,0,0,0,1,0,1,0,1.0,1
14944,0,1,1,1,0,0,0,0,0,0,0,1.0,1
14945,1,1,0,0,0,0,0,0,0,0,0,0.3055555555555556,0
14946,0,0,0,0,0,1,0,0,0,0,0,0.8409090909090909,1
14947,1,1,1,0,0,0,0,0,0,1,0,0.49612403100775193,0
14948,0,1,0,1,0,0,0,1,0,0,0,0.14285714285714285,0
14949,0,1,1,1,0,0,0,0,0,0,0,0.8214285714285714,1
14950,1,1,0,0,0,0,0,0,0,0,0,0.7551020408163265,1
14951,0,1,0,0,0,1,0,0,0,0,0,0.6,1
14952,1,1,1,0,0,1,0,0,0,0,0,0.3076923076923077,0
14953,0,1,1,0,0,0,0,0,1,1,0,0.75,1
14954,0,0,0,0,0,1,0,1,0,0,0,0.7288732394366197,1
14955,0,0,0,0,1,0,0,0,0,0,0,0.7204968944099379,1
14956,0,0,1,0,0,0,0,0,0,0,0,0.975609756097561,1
14957,0,0,1,1,0,1,0,0,0,0,0,0.14285714285714285,0
14958,0,1,0,0,0,0,0,0,0,1,0,0.7365269461077845,1
14959,1,1,0,0,0,1,0,0,0,0,0,0.5,0
14960,1,1,0,0,0,1,0,0,0,0,0,0.5757575757575758,1
14961,0,1,1,0,0,1,0,1,0,0,0,0.5714285714285714,1
14962,1,0,1,1,0,0,0,1,0,0,1,0.25,0
14963,0,1,1,0,0,0,0,1,0,0,0,0.631578947368421,1
14964,0,0,0,0,0,1,0,1,0,0,0,0.765625,1
14965,1,1,0,0,0,1,0,0,0,0,0,1.0,1
14966,1,1,1,0,0,0,0,0,1,0,1,0.5542168674698795,1
14967,0,1,1,0,0,0,0,1,0,0,0,0.6041666666666666,1
